"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2008","2008","PC","Percentage","0","Units",,,49.938,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2009","2009","PC","Percentage","0","Units",,,51.291,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2010","2010","PC","Percentage","0","Units",,,50.458,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2011","2011","PC","Percentage","0","Units",,,50.128,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2012","2012","PC","Percentage","0","Units",,,50.036,"E","Estimated value"
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2013","2013","PC","Percentage","0","Units",,,50.981,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2014","2014","PC","Percentage","0","Units",,,53.546,"E; B","Estimated value; Break"
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2015","2015","PC","Percentage","0","Units",,,52.736,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2016","2016","PC","Percentage","0","Units",,,52.475,,
"CHE","Switzerland","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2017","2017","PC","Percentage","0","Units",,,52.503,"E","Estimated value"
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1990","1990","PC","Percentage","0","Units",,,22.207,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1991","1991","PC","Percentage","0","Units",,,23.479,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1992","1992","PC","Percentage","0","Units",,,24.085,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1993","1993","PC","Percentage","0","Units",,,24.642,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1994","1994","PC","Percentage","0","Units",,,27.887,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1995","1995","PC","Percentage","0","Units",,,29.251,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1996","1996","PC","Percentage","0","Units",,,30.766,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1997","1997","PC","Percentage","0","Units",,,31.205,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1998","1998","PC","Percentage","0","Units",,,32.188,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","1999","1999","PC","Percentage","0","Units",,,31.727,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2000","2000","PC","Percentage","0","Units",,,31.706,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2001","2001","PC","Percentage","0","Units",,,33.041,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2002","2002","PC","Percentage","0","Units",,,31.969,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2003","2003","PC","Percentage","0","Units",,,32.465,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2004","2004","PC","Percentage","0","Units",,,33.476,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2005","2005","PC","Percentage","0","Units",,,35.02,,
"CHE","Switzerland","RECYCLING_SHARE","% Recycling","2006","2006","PC","Percentage","0","Units",,,33.49,,
